SCHEMECODE,S_NAME,CATEGORY_CODE,CATEGORY_NAME,_3Rt,std,INCRET
"19065","Sundaram Fin Serv Opp Fund(IDCW)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","20.0","17.4","14.4"
"34093","Tata Banking & Financial Services Fund(G)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","19.0","16.1","18.3"
"30125","SBI Banking & Financial Services Fund-Reg(G)","3","Equity - Sectoral Fund - Banks & Financial Services","19.7","16.0","15.1"
"32030","SBI Banking & Financial Services Fund-Reg(IDCW-Payout)","3","Equity - Sectoral Fund - Banks & Financial Services","19.7","16.0","15.1"
"47989","Quant BFSI Fund-Reg(G)","3","Equity - Sectoral Fund - Banks & Financial Services","","22.4","30.4"
"34317","Tata Banking & Financial Services Fund(IDCW-Payout)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","19.0","16.1","18.3"
"47990","Quant BFSI Fund-Reg(IDCW)","3","Equity - Sectoral Fund - Banks & Financial Services","","22.4","30.4"
"19066","Sundaram Fin Serv Opp Fund(G)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","19.9","17.4","14.5"
"5144","Sundaram Fin Serv Opp Fund(G)","3","Equity - Sectoral Fund - Banks & Financial Services","18.3","17.4","14.6"
"5145","Sundaram Fin Serv Opp Fund(IDCW)","3","Equity - Sectoral Fund - Banks & Financial Services","18.4","17.4","14.6"
"18836","Nippon India Banking & Financial Services Fund(IDCW)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","19.1","16.2","14.7"
"34094","Tata Banking & Financial Services Fund(IDCW)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","19.0","16.1","18.3"
"34092","Tata Banking & Financial Services Fund-Reg(IDCW)","3","Equity - Sectoral Fund - Banks & Financial Services","17.2","16.1","16.4"
"19468","Taurus Banking & Fin Serv Fund(IDCW)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","14.2","16.5","12.4"
"15064","Taurus Banking & Fin Serv Fund-Reg(IDCW)","3","Equity - Sectoral Fund - Banks & Financial Services","13.3","16.5","13.5"
"34316","Tata Banking & Financial Services Fund-Reg(IDCW-Payout)","3","Equity - Sectoral Fund - Banks & Financial Services","17.2","16.1","16.4"
"50312","Taurus Banking & Fin Serv Fund-Reg(IDCW Reinvest)","3","Equity - Sectoral Fund - Banks & Financial Services","13.3","16.5","13.5"
"19469","Taurus Banking & Fin Serv Fund(G)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","14.2","16.5","12.5"
"33726","Tata Banking & Financial Services Fund-Reg(G)","3","Equity - Sectoral Fund - Banks & Financial Services","17.2","16.1","16.4"
"48513","WOC Banking & Financial Services Fund(G)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","","16.6","17.7"
"50313","Taurus Banking & Fin Serv Fund(IDCW Reinvest)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","14.2","16.5","12.4"
"48332","WOC Banking & Financial Services Fund-Reg(G)","3","Equity - Sectoral Fund - Banks & Financial Services","","16.6","15.7"
"19106","UTI Banking and Financial Services Fund(IDCW)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","17.1","16.8","12.5"
"18263","Aditya Birla SL Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","16.1","15.0","17.4"
"19107","UTI Banking and Financial Services Fund(G)-Direct Plan","3","Equity - Sectoral Fund - Banks & Financial Services","17.1","16.8","12.5"
"3440","UTI Banking and Financial Services Fund-Reg(IDCW)","3","Equity - Sectoral Fund - Banks & Financial Services","15.9","16.8","14.8"
"18262","Aditya Birla SL Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","16.1","15.0","17.2"
"35429","Aditya Birla SL Consumption Fund(IDCW Reinvest)-Direct Plan","9","Equity - Sectoral Fund - Consumption","16.1","15.0","17.2"
"44513","Aditya Birla SL Consumption Fund-Reg(IDCW Reinvest)","9","Equity - Sectoral Fund - Consumption","14.8","15.0","16.4"
"409","Aditya Birla SL Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","14.8","15.0","16.5"
"49346","Bajaj Finserv Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","16.2","-2.8"
"49051","Axis Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","15.8","-2.5"
"49054","Axis Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","15.8","-1.1"
"49053","Axis Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","15.8","-1.1"
"49348","Bajaj Finserv Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.2","-1.2"
"49052","Axis Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","15.9","-2.5"
"49438","Bank of India Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.5","13.0"
"49323","Bank of India Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","16.6","11.8"
"49437","Bank of India Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.5","13.0"
"49345","Bajaj Finserv Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","16.2","-2.8"
"49347","Bajaj Finserv Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.2","-1.2"
"408","Aditya Birla SL Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","14.8","15.0","16.4"
"48126","HSBC Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","19.1","21.2"
"49436","Bank of India Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","16.6","11.8"
"17168","Baroda BNP Paribas India Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","15.9","16.1","17.6"
"49329","Edelweiss Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","14.3","15.3"
"49593","Edelweiss Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","14.3","15.3"
"40884","Baroda BNP Paribas India Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.6","16.1","19.3"
"17169","Baroda BNP Paribas India Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","15.9","16.1","17.6"
"7876","Canara Rob Consumer Trends Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","16.2","16.1","16.1"
"40885","Baroda BNP Paribas India Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.6","16.1","19.8"
"18354","Canara Rob Consumer Trends Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.7","16.1","17.3"
"7877","Canara Rob Consumer Trends Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","16.2","16.1","16.1"
"18355","Canara Rob Consumer Trends Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.7","16.1","17.4"
"48737","HSBC Consumption Fund(IDCW Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","19.1","21.2"
"43178","ICICI Pru Bharat Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","17.3","14.0","15.6"
"48127","HSBC Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","19.1","21.2"
"1517","ICICI Pru FMCG Fund(G)","9","Equity - Sectoral Fund - Consumption","7.9","14.0","15.6"
"18491","ICICI Pru FMCG Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","8.8","14.0","13.2"
"48219","HSBC Consumption Fund-Reg(IDCW Payout)","9","Equity - Sectoral Fund - Consumption","","19.1","19.6"
"48124","HSBC Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","19.1","19.6"
"48125","HSBC Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","19.1","19.6"
"43179","ICICI Pru Bharat Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","18.3","14.0","16.9"
"41946","ICICI Pru Bharat Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","17.3","14.0","15.6"
"35531","ICICI Pru FMCG Fund(IDCW-Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","8.8","14.0","13.1"
"43573","ICICI Pru Bharat Consumption Fund-Reg(IDCW-Payout)","9","Equity - Sectoral Fund - Consumption","17.3","14.0","15.6"
"1516","ICICI Pru FMCG Fund(IDCW)","9","Equity - Sectoral Fund - Consumption","7.9","14.0","15.6"
"17448","ICICI Pru FMCG Fund(IDCW-Payout)","9","Equity - Sectoral Fund - Consumption","7.9","14.0","15.6"
"43574","ICICI Pru Bharat Consumption Fund(IDCW-Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","18.3","14.0","16.9"
"43180","ICICI Pru Bharat Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","18.3","14.0","16.9"
"50348","Invesco India Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","7.4","-1.2"
"18490","ICICI Pru FMCG Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","8.8","14.0","13.1"
"49620","ITI Bharat Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","13.9","17.4"
"50349","Invesco India Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","7.4","-1.2"
"50347","Invesco India Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","7.2","-1.3"
"49324","ITI Bharat Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","13.9","15.9"
"48313","Kotak Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.5","22.1"
"49619","ITI Bharat Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","13.9","17.4"
"48312","Kotak Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.5","22.1"
"48311","Kotak Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","16.5","20.2"
"49618","ITI Bharat Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","13.9","15.9"
"41431","Mahindra Manulife Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.6","16.2","14.7"
"48428","Kotak Consumption Fund(IDCW Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.5","22.1"
"49595","Edelweiss Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","14.3","16.7"
"49594","Edelweiss Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","14.3","16.7"
"47948","Kotak Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","16.5","20.2"
"38749","Mahindra Manulife Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","15.6","16.2","12.7"
"48364","Kotak Consumption Fund-Reg(IDCW Payout)","9","Equity - Sectoral Fund - Consumption","","16.5","20.2"
"50227","Invesco India Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","7.4","-1.2"
"41432","Mahindra Manulife Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.6","16.2","14.7"
"41430","Mahindra Manulife Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","15.6","16.2","12.7"
"43694","Mahindra Manulife Consumption Fund(IDCW-Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.6","16.2","14.7"
"50359","Motilal Oswal Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","12.4","-0.9"
"50357","Motilal Oswal Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","12.4","-1.0"
"50358","Motilal Oswal Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","12.4","-0.9"
"19498","Nippon India Consumption Fund(B)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.0","15.4","14.6"
"2644","Nippon India Consumption Fund(G)","9","Equity - Sectoral Fund - Consumption","15.5","15.4","15.3"
"43693","Mahindra Manulife Consumption Fund-Reg(IDCW-Payout)","9","Equity - Sectoral Fund - Consumption","15.6","16.2","12.7"
"18748","Mirae Asset Great Consumer Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","18.9","16.1","18.0"
"14315","Mirae Asset Great Consumer Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","17.2","16.1","16.6"
"14314","Mirae Asset Great Consumer Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","17.2","16.1","16.7"
"50356","Motilal Oswal Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","12.4","-1.0"
"2642","Nippon India Consumption Fund(B)","9","Equity - Sectoral Fund - Consumption","15.5","15.4","15.3"
"2643","Nippon India Consumption Fund(IDCW)","9","Equity - Sectoral Fund - Consumption","15.5","15.4","15.2"
"18749","Mirae Asset Great Consumer Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","18.9","16.1","18.1"
"18864","Nippon India Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.0","15.4","14.6"
"19497","Nippon India Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.0","15.4","14.5"
"48506","Quant Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.1","0.4"
"18979","SBI Consumption Opp Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","15.8","15.8","16.4"
"48507","Quant Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","","16.1","0.4"
"19166","SBI Consumption Opp Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","14.6","15.8","15.2"
"48505","Quant Consumption Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","","16.1","-1.1"
"19070","Sundaram Consumption Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.4","15.6","15.4"
"2810","SBI Consumption Opp Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","14.6","15.8","15.3"
"35687","SBI Consumption Opp Fund(IDCW-Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","15.8","15.8","16.3"
"18980","SBI Consumption Opp Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","15.8","15.8","16.3"
"48342","Quant Consumption Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","","16.1","-1.2"
"34099","Tata India Consumer Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","20.3","18.0","18.4"
"17276","SBI Consumption Opp Fund-Reg(IDCW-Payout)","9","Equity - Sectoral Fund - Consumption","14.6","15.8","15.3"
"3050","Sundaram Consumption Fund(G)","9","Equity - Sectoral Fund - Consumption","16.4","15.6","12.5"
"19069","Sundaram Consumption Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","17.4","15.6","15.2"
"3049","Sundaram Consumption Fund(IDCW)","9","Equity - Sectoral Fund - Consumption","16.4","15.6","12.4"
"34314","Tata India Consumer Fund(IDCW-Payout)-Direct Plan","9","Equity - Sectoral Fund - Consumption","20.3","18.0","18.4"
"34100","Tata India Consumer Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","20.3","18.0","18.4"
"33728","Tata India Consumer Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","18.8","18.0","16.7"
"34313","Tata India Consumer Fund-Reg(IDCW-Payout)","9","Equity - Sectoral Fund - Consumption","18.8","18.0","16.7"
"34098","Tata India Consumer Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","18.8","18.0","16.7"
"19124","UTI India Consumer Fund(IDCW)-Direct Plan","9","Equity - Sectoral Fund - Consumption","15.1","16.3","12.6"
"19125","UTI India Consumer Fund(G)-Direct Plan","9","Equity - Sectoral Fund - Consumption","15.1","16.3","12.6"
"35399","DSP Natural Res & New Energy Fund(IDCW)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","22.1","21.4","17.6"
"19542","DSP Natural Res & New Energy Fund(G)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","22.1","21.4","17.7"
"49559","Baroda BNP Paribas Energy Opportunities Fund-Reg(IDCW)","5","Equity - Sectoral Fund - Energy & Power","","15.9","16.7"
"49558","Baroda BNP Paribas Energy Opportunities Fund-Reg(G)","5","Equity - Sectoral Fund - Energy & Power","","15.9","16.7"
"49560","Baroda BNP Paribas Energy Opportunities Fund(G)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","15.9","18.1"
"49561","Baroda BNP Paribas Energy Opportunities Fund(IDCW)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","15.9","18.1"
"4585","DSP Natural Res & New Energy Fund-Reg(IDCW)","5","Equity - Sectoral Fund - Energy & Power","20.8","21.4","13.8"
"4584","DSP Natural Res & New Energy Fund-Reg(G)","5","Equity - Sectoral Fund - Energy & Power","20.8","21.4","13.8"
"3580","UTI India Consumer Fund-Reg(IDCW)","9","Equity - Sectoral Fund - Consumption","14.1","16.3","10.3"
"19454","DSP Natural Res & New Energy Fund(IDCW-Reinv)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","22.1","21.4","17.6"
"37308","DSP Natural Res & New Energy Fund-Reg(IDCW-Reinv)","5","Equity - Sectoral Fund - Energy & Power","20.8","21.4","13.8"
"3581","UTI India Consumer Fund-Reg(G)","9","Equity - Sectoral Fund - Consumption","14.1","16.3","10.2"
"48984","ICICI Pru Energy Opportunities Fund(G)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","17.9","6.2"
"49900","Kotak Energy Opportunities Fund(IDCW Payout)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","10.3","4.4"
"49024","ICICI Pru Energy Opportunities Fund-Reg(IDCW Payout)","5","Equity - Sectoral Fund - Energy & Power","","17.9","4.9"
"48985","ICICI Pru Energy Opportunities Fund(IDCW)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","17.9","6.2"
"49033","ICICI Pru Energy Opportunities Fund(IDCW Payout)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","17.9","6.2"
"49761","Kotak Energy Opportunities Fund(G)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","10.3","4.4"
"48896","ICICI Pru Energy Opportunities Fund-Reg(G)","5","Equity - Sectoral Fund - Energy & Power","","17.9","4.9"
"49185","Kotak Energy Opportunities Fund-Reg(G)","5","Equity - Sectoral Fund - Energy & Power","","10.3","3.5"
"48983","ICICI Pru Energy Opportunities Fund-Reg(IDCW)","5","Equity - Sectoral Fund - Energy & Power","","17.9","4.9"
"49762","Kotak Energy Opportunities Fund(IDCW)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","10.3","4.4"
"49899","Kotak Energy Opportunities Fund-Reg(IDCW Payout)","5","Equity - Sectoral Fund - Energy & Power","","10.3","3.5"
"49760","Kotak Energy Opportunities Fund-Reg(IDCW)","5","Equity - Sectoral Fund - Energy & Power","","10.3","3.5"
"48592","SBI Energy Opportunities Fund(G)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","21.0","5.8"
"48474","SBI Energy Opportunities Fund-Reg(G)","5","Equity - Sectoral Fund - Energy & Power","","21.0","4.6"
"19485","Nippon India Power & Infra Fund(B)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","28.0","20.9","15.6"
"48736","SBI Energy Opportunities Fund(IDCW Payout)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","","21.0","5.8"
"2450","Nippon India Power & Infra Fund(B)","5","Equity - Sectoral Fund - Energy & Power","27.0","20.9","18.0"
"18838","Nippon India Power & Infra Fund(IDCW)-Direct Plan","5","Equity - Sectoral Fund - Energy & Power","28.0","20.9","15.4"
"2452","Nippon India Power & Infra Fund(G)","5","Equity - Sectoral Fund - Energy & Power","27.0","20.9","18.0"
